pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2025-07-04,93.3,2.09,5.65,"Bubic, Kris",666971,663460,,foul,,,,,6,Foul,R,R,L,AZ,KC,S,,,0,2,2025,0.32,1.4,0.42,2.97,,,672695,2,7,Bot,,,,,,,-5.01898918,-135.7349536,-4.231086147,5.060041979484459,30.26685926893269,-14.15835405,3.71,1.74,218,75.7,33,93.9,2525,6.7,777248,666023,686469,663697,672580,677951,592192,670231,695506,53.81,,,,,,,,65,3,4-Seam Fastball,3,9,3,9,9,3,3,9,Standard,Standard,153,-0.002,0,61.7,6.1,,0,88,-6,-6,0.012721055,0.012721055,27,31,28,32,4,3,5,1,5,1,1.22,0.32,-0.32,35.7,-9.570704325,27.603866814853177,37.263383122940226,38.756336320306346,11.500152621598403
CU,2025-07-04,82.4,-2.6,5.42,"Morton, Charlie",645277,450203,hit_by_pitch,hit_by_pitch,,,,,14,Ozzie Albies hit by pitch.,R,L,R,ATL,BAL,B,,,0,2,2025,1.06,-0.79,1.45,0.68,,,,1,6,Bot,,,,,,,7.133700145,-119.8929036,-2.700027943,8.744587851719116,24.116304323147727,-39.43317322,3.25,1.53,,,,82.2,3220,6.3,777252,596142,656811,702616,676059,683002,681297,656775,657656,54.24,,0.722289,0.7,1,0,0,,50,3,Curveball,2,3,2,3,3,2,2,3,Infield shade,Standard,57,0.036,0.509,,,,-0.509,,-1,-1,0.3564439820372856,0.3564439820372856,41,28,42,28,3,2,10,1,6,1,4.16,-1.06,1.06,25.8,,,,,
SI,2025-07-04,93,-2.88,6.62,"Mikolas, Miles",663538,571945,field_out,hit_into_play,,,,,4,"Nico Hoerner grounds out, third baseman Nolan Arenado to first baseman Willson Contreras.",R,R,R,CHC,STL,X,5,ground_ball,1,2,2025,-1.41,0.91,-0.82,2.52,,,,0,6,Bot,93.04,168.34,,,,,8.312474748396134,-134.9359609,-6.611667717,-19.03957309,31.94506145654322,-19.74683717,3.39,1.57,77,61.9,8,92.2,2220,6.2,777246,686780,575929,680977,571448,691026,663457,687363,676475,54.31,0.18,0.185,0,1,0,0,2,46,5,Sinker,8,1,8,1,1,8,8,1,Standard,Standard,217,0.001,-0.189,71,7.3,0.22,0.189,88,7,7,0.9929242220552705,0.9929242220552705,36,28,37,28,3,2,6,1,6,1,1.76,1.41,1.41,40.7,11.89518701000941,-9.714692712,36.24232867358773,25.192273078200344,27.064870790078064
SL,2025-07-04,83.5,-1.78,5.79,"Strider, Spencer",641933,675911,,ball,,,,,8,Ball,R,R,R,ATL,BAL,B,,,0,1,2025,0.56,0.18,-0.22,1.23,,,,0,7,Top,,,,,,,2.5260486992470192,-121.6284816,-4.548296075,5.153923334956481,21.91811058,-29.73989561,3.04,1.28,,,,85,2295,7,777252,686948,621566,645277,663586,669397,595777,671739,660670,53.47,,,,,,,,52,2,Slider,2,3,3,2,3,2,3,2,Standard,Standard,158,-0.008,0.031,,,,-0.031,,-1,1,0.30779313671502634,0.6922068632849736,26,30,27,30,3,2,5,50,6,1,3.06,-0.56,-0.56,40.1,,,,,
CH,2025-07-04,86.1,-3.05,6.4,"Mikolas, Miles",663538,571945,,foul,,,,,13,Foul,R,R,R,CHC,STL,S,,,1,2,2025,-1.15,0.52,-0.94,1.92,,,,0,6,Bot,,,,,,,7.3338831784826155,-125.1691238,-5.477755969,-13.52471782,24.62299050919813,-25.73594177,3.39,1.57,6,87.6,-16,86.1,1668,6.3,777246,686780,575929,680977,571448,691026,663457,687363,676475,54.25,,,,,,,,46,4,Changeup,8,1,8,1,1,8,8,1,Standard,Standard,222,0.001,0,73.8,8.1,,0,88,7,7,0.9929242220552705,0.9929242220552705,36,28,37,28,3,2,6,1,6,1,2.55,1.15,1.15,39.2,17.774496467979375,-20.28530731,43.446099337786784,24.78642928599571,32.786736589551985
SL,2025-07-04,86.3,-1.6,5.55,"Rea, Colin",571448,607067,,swinging_strike,,,,,14,Swinging Strike,R,R,R,CHC,STL,S,,,1,1,2025,0.16,-0.1,1.37,1.99,,,676475,2,7,Top,,,,,,,6.778778648478416,-125.4960406,-2.021194885,0.31374751697347913,26.103490806482366,-33.02123423,3.46,1.67,,,,86.7,2193,6.7,777246,608348,683737,663538,807713,621020,664023,691718,663656,53.83,,,,,,,,52,3,Slider,8,1,1,8,1,8,1,8,Standard,Standard,96,0.001,-0.073,36,7.1,,0.073,,7,-7,0.9949524547265104,0.005047545,34,34,35,34,3,2,6,4,6,5,3.17,-0.16,-0.16,31.9,-0.85997844,33.15958854186486,27.709186389452977,57.56885568857254,5.131527719802796
CH,2025-07-04,87.5,2.08,5.68,"Bubic, Kris",666971,663460,,swinging_strike,,,,,13,Swinging Strike,R,R,L,AZ,KC,S,,,0,1,2025,0.95,0.03,-0.38,1.05,,,672695,2,7,Bot,,,,,,,-7.956496039,-127.2214762,-5.147924955,11.93030914182444,24.892412522809387,-30.9522819,3.71,1.74,,,,88.1,1708,6.6,777248,666023,686469,663697,672580,677951,592192,670231,695506,53.89,,,,,,,,65,2,Changeup,3,9,3,9,9,3,3,9,Standard,Standard,112,-0.002,-0.055,73.2,8.4,,0.055,,-6,-6,0.012721055,0.012721055,27,31,28,32,4,3,5,1,5,1,2.94,0.95,-0.95,36.8,23.56097253866557,-23.36165683,46.94709553705322,29.640276635787874,43.31800117315677
CH,2025-07-04,91.3,-1.45,5.99,"Alcantara, Sandy",641343,645261,field_out,hit_into_play,,,,,13,"Jake Bauers grounds out softly, pitcher Sandy Alcantara to first baseman Eric Wagaman.",R,L,R,MIA,MIL,X,1,ground_ball,3,2,2025,-1.34,0.2,-1.13,2.32,,,,2,6,Top,140.76,186.81,,,,,3.670228524401782,-132.8084937,-3.746690052,-16.6509786,30.007279485281586,-29.13938785,3.58,1.64,2,55.1,-53,91,1726,6.2,777254,663743,676572,669364,681393,672640,669065,667472,660821,54.27,0.286,0.274,0,1,0,0,1,50,9,Changeup,5,5,5,5,5,5,5,5,Infield shade,Standard,240,0.015,-0.328,74.8,8,0.308,0.328,88,0,0,0.5586982853705253,0.44130171462947465,29,29,30,30,3,2,6,2,5,1,2.54,1.34,-1.34,34.4,11.35787464385258,0.9637664182020763,29.264630923997316,48.74734891431969,26.54230682294272
SI,2025-07-04,92.7,-1.7,5.61,"Cecconi, Slade",663837,677944,,called_strike,,,,,9,Called Strike,R,R,R,CLE,DET,S,,,0,0,2025,-1.34,0.6,0.55,1.74,,,,1,6,Top,,,,,,,8.760512917760646,-134.7323135,-5.508710612,-18.09171694,25.97135098031319,-23.90592151,3.54,1.67,,,,94.2,2234,7,777249,666310,467793,682657,608070,682177,680757,666134,671286,53.55,,,,,,,,47,1,Sinker,1,2,2,1,2,1,2,1,Standard,Standard,230,-0.008,-0.039,,,,0.039,,-1,1,0.36496659562553063,0.6350334043744694,26,28,26,29,3,2,6,2,5,1,2.04,1.34,1.34,37.6,,,,,
CU,2025-07-04,83.1,-2.68,5.43,"Morton, Charlie",645277,450203,,swinging_strike,,,,,14,Swinging Strike,R,L,R,ATL,BAL,S,,,0,1,2025,1.24,-1.05,0.72,0.88,,,,1,6,Bot,,,,,,,5.350822922657755,-120.8465382,-1.806852692,10.907561095910705,25.960575476807346,-42.23358038,3.25,1.53,,,,82.7,3229,6.3,777252,596142,656811,702616,676059,683002,681297,656775,657656,54.19,,,,,,,,50,2,Curveball,2,3,2,3,3,2,2,3,Standard,Standard,56,-0.009,-0.052,73.8,7.9,,0.052,,-1,-1,0.3564439820372856,0.3564439820372856,41,28,42,28,3,2,10,1,6,1,4.38,-1.24,1.24,19.6,17.517151618115317,-21.87974413,41.92987348457447,22.92995776244341,47.888368712392726
FF,2025-07-04,93.9,-1.5,6.4,"Giolito, Lucas",696285,608337,field_out,hit_into_play,,,,,1,Jacob Young lines out to right fielder Wilyer Abreu.,R,R,R,WSH,BOS,X,9,line_drive,1,1,2025,-0.3,1.42,-0.52,3.04,,,660688,0,8,Bot,191.92,104.29,,,,,3.2361821166061375,-136.7354924,-6.202628622,-4.485026081,28.34904527,-13.17051916,3.24,1.47,287,94.5,17,94.8,2172,6.7,777245,665966,647351,666152,691785,596115,681987,678882,677800,53.84,0.594,0.586,0,1,0,0,4,72,3,4-Seam Fastball,1,11,1,11,11,1,1,11,Standard,Standard,201,0,-0.234,64.1,5.7,0.779,0.234,94.5,-10,-10,0.001018494,0.001018494,30,25,31,26,3,2,6,1,5,1,1.15,0.3,0.3,55.2,-1.130931273,20.291628178902084,28.062255750640034,35.205822014125395,18.541974035016143
FF,2025-07-04,91,1.25,5.78,"Rodriguez, Eduardo",666023,593958,,foul,,,,,11,Foul,R,R,L,AZ,KC,S,,,2,2,2025,0.67,1.11,-0.76,3.53,,,,0,5,Top,,,,,,,-6.482563294,-132.5142216,-2.178480965,9.219741182849303,26.100939345735025,-18.81699727,3.26,1.5,199,65.1,33,91.4,2311,6.3,777248,645444,647304,606466,677942,672695,666971,694374,545341,54.19,,,,,,,,43,5,4-Seam Fastball,2,9,9,2,9,2,9,2,Standard,Standard,147,-0.003,0,61.7,5.7,,0,88,-7,7,0.021993486,0.9780065144891079,32,30,32,30,3,2,5,1,6,1,1.62,0.67,-0.67,35.1,-0.126689104,14.80934998081982,32.80133776901171,25.840610785637683,18.91239403755123
CU,2025-07-04,82.4,-1.23,5.69,"Houser, Adrian",696100,605288,strikeout,swinging_strike,,,,,14,Hunter Goodman strikes out swinging.,R,R,R,COL,CWS,S,2,,1,2,2025,0.6,-0.67,1.69,0.69,,,,2,8,Bot,,,,,,,5.517516883864162,-119.9292138,-3.588725155,4.814246114529096,21.21914141852758,-38.28110085,3.43,1.61,,,,83.4,1903,6.8,777243,700337,678246,805367,668942,695657,572191,681460,643565,53.74,,0,0,1,0,0,,64,6,Curveball,2,3,2,3,3,2,2,3,Standard,Standard,26,-0.039,-0.182,,,,0.182,,-1,-1,0.19719036967298942,0.19719036967298942,32,25,32,26,4,3,6,2,5,1,4.01,-0.6,-0.6,39.6,,,,,
FF,2025-07-04,91.8,1.22,5.8,"Rodriguez, Eduardo",666023,593958,,foul,,,,,4,Foul,R,R,L,AZ,KC,S,,,2,1,2025,0.67,1.25,-0.72,2.52,,,,0,5,Top,,,,,,,-6.325300544,-133.4687453,-5.142655372,9.340186615145111,28.131410903567293,-16.28270121,3.26,1.5,166,67.6,61,91.6,2355,6.1,777248,645444,647304,606466,677942,672695,666971,694374,545341,54.35,,,,,,,,43,4,4-Seam Fastball,2,9,9,2,9,2,9,2,Standard,Standard,148,-0.003,-0.073,67.6,7.2,,0.073,88,-7,7,0.021993486,0.9780065144891079,32,30,32,30,3,2,5,1,6,1,1.45,0.67,-0.67,36.6,9.088154652443626,-9.957732934,37.90117952440023,25.857184719232443,29.22385980697788
CH,2025-07-04,84.8,-1.52,5.52,"Houser, Adrian",696100,605288,,foul,,,,,11,Foul,R,R,R,COL,CWS,S,,,1,2,2025,-0.9,0.61,-1.42,2.94,,,,2,8,Bot,,,,,,,2.0378116414659067,-123.6560132,-1.01991985,-9.658707391,20.893414312892716,-25.88864043,3.43,1.61,194,68.7,57,86.4,1453,6.9,777243,700337,678246,805367,668942,695657,572191,681460,643565,53.61,,,,,,,,64,5,Changeup,2,3,2,3,3,2,2,3,Standard,Standard,243,-0.008,0,72,6.4,,0,88,-1,-1,0.19719036967298942,0.19719036967298942,32,25,32,26,4,3,6,2,5,1,2.51,0.9,0.9,37,14.079423876563553,-21.11847128,25.906332595706186,20.859811816168868,40.21271822263751
SI,2025-07-04,97.7,-1.38,5.93,"Alcantara, Sandy",641343,645261,,foul,,,,,9,Foul,R,L,R,MIA,MIL,S,,,3,2,2025,-1.3,0.59,0.61,2.24,,,,2,6,Top,,,,,,,8.338820598998414,-141.9489918,-5.719253082,-19.52701022,35.351824501993335,-23.07565665,3.58,1.64,3,80.6,-32,97,2245,6.2,777254,663743,676572,669364,681393,672640,669065,667472,660821,54.3,,,,,,,,50,8,Sinker,5,5,5,5,5,5,5,5,Infield shade,Standard,231,-0.001,0,78.6,7.1,,0,88,0,0,0.5586982853705253,0.44130171462947465,29,29,30,30,3,2,6,2,5,1,1.83,1.3,-1.3,30.7,2.314677123165306,0.6220516910639416,39.37024134330506,26.811137180268727,22.146271228470404
ST,2025-07-04,83.4,2.08,5.62,"Bubic, Kris",666971,663460,,swinging_strike,,,,,8,Swinging Strike,R,R,L,AZ,KC,S,,,0,0,2025,-1.24,-0.47,-0.26,1.73,,,672695,2,7,Bot,,,,,,,-2.935686186,-121.3965599,-1.497357243,-11.52175851,26.28029524,-36.69800033,3.71,1.74,,,,83.3,2812,6.5,777248,666023,686469,663697,672580,677951,592192,670231,695506,54.04,,,,,,,,65,1,Sweeper,3,9,3,9,9,3,3,9,Standard,Standard,327,-0.002,-0.042,74.3,8.8,,0.042,,-6,-6,0.012721055,0.012721055,27,31,28,32,4,3,5,1,5,1,3.77,-1.24,1.24,35.6,24.85509597143744,-40.54846503,38.30964806321453,32.321666487905865,52.14424030745603
FF,2025-07-04,92.3,-3.13,6.51,"Mikolas, Miles",663538,571945,,ball,,,,,11,Ball,R,R,R,CHC,STL,B,,,0,2,2025,-0.51,0.97,-0.02,4.25,,,,0,6,Bot,,,,,,,8.956072069232045,-134.2745958,-2.087381565,-7.902239761,25.932651184772944,-20.16291618,3.39,1.53,,,,92.3,2292,6.1,777246,686780,575929,680977,571448,691026,663457,687363,676475,54.43,,,,,,,,46,3,4-Seam Fastball,8,1,8,1,1,8,8,1,Standard,Standard,227,0.001,0.024,,,,-0.024,,7,7,0.9929242220552705,0.9929242220552705,36,28,37,28,3,2,6,1,6,1,1.69,0.51,0.51,35.9,,,,,
SL,2025-07-04,85.4,-1.64,5.51,"Rea, Colin",571448,607067,,foul,,,,,9,Foul,R,R,R,CHC,STL,S,,,1,0,2025,0.26,-0.11,0.63,1.95,,,676475,2,7,Top,,,,,,,4.844978318685734,-124.2731342,-1.825601957,1.6140275228074215,26.83747604409039,-33.11977222,3.46,1.67,3,82.6,-34,85.7,2214,6.6,777246,608348,683737,663538,807713,621020,664023,691718,663656,53.85,,,,,,,,52,2,Slider,8,1,1,8,1,8,1,8,Standard,Standard,93,0.001,-0.05,73.8,8.6,,0.05,88,7,-7,0.9949524547265104,0.005047545,34,34,35,34,3,2,6,4,6,5,3.25,-0.26,-0.26,36.1,11.014750935648152,-4.606421172,34.537446371125085,46.586813219587654,33.85882435189213
FF,2025-07-04,95,-1.53,6.15,"Senzatela, Antonio",572191,622608,hit_by_pitch,hit_by_pitch,,,,,11,Michael A. Taylor hit by pitch.,R,R,R,COL,CWS,B,,,0,0,2025,-0.57,1.18,-2.05,3.82,,,,2,6,Top,,,,,,,-0.060274314,-138.5357771,-3.190332226,-7.461107531,26.544684668282816,-16.40483915,3.57,1.66,,,,95.7,2289,6.2,777243,696100,669911,642731,641857,690022,687597,666160,671289,54.25,,0.722289,0.7,1,0,0,,46,1,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,212,-0.023,0.327,,,,-0.327,,-1,1,0.383533271,0.616466729,30,34,30,34,3,2,6,2,5,1,1.31,0.57,0.57,46.9,,,,,
CU,2025-07-04,82.8,-2.78,5.31,"Morton, Charlie",645277,450203,,swinging_strike,,,,,9,Swinging Strike,R,L,R,ATL,BAL,S,,,0,0,2025,1.1,-0.95,0.78,1.62,,,,1,6,Bot,,,,,,,5.981941277716526,-120.4264129,-0.020652524,9.481695930833972,24.688852268849374,-41.61656872,3.25,1.53,,,,82.8,3137,6.4,777252,596142,656811,702616,676059,683002,681297,656775,657656,54.09,,,,,,,,50,1,Curveball,2,3,2,3,3,2,2,3,Standard,Standard,56,-0.009,-0.039,32.5,5.6,,0.039,,-1,-1,0.3564439820372856,0.3564439820372856,41,28,42,28,3,2,10,1,6,1,4.29,-1.1,1.1,20,-18.54013406,20.197227982137523,41.34869282398993,19.61613175972397,19.832628805710517
SL,2025-07-04,83.6,-1.76,5.77,"Strider, Spencer",641933,675911,,swinging_strike,,,,,14,Swinging Strike,R,R,R,ATL,BAL,S,,,0,0,2025,0.54,0.35,0.91,1.35,,,,0,7,Top,,,,,,,5.189494078761166,-121.6744209,-4.545476674,4.4195540985610355,22.004324935541565,-28.05092762,3.13,1.36,,,,85,2364,7,777252,686948,621566,645277,663586,669397,595777,671739,660670,53.47,,,,,,,,52,1,Slider,2,3,3,2,3,2,3,2,Standard,Standard,162,-0.008,-0.039,67.2,8.4,,0.039,,-1,1,0.30779313671502634,0.6922068632849736,26,30,27,30,3,2,5,50,6,1,2.89,-0.54,-0.54,39.1,31.421605381337503,-30.59554229,37.45584216465483,43.82901809801106,48.097486958720836
SL,2025-07-04,86.2,-1.8,6.45,"Giolito, Lucas",696285,608337,,ball,,,,,11,Ball,R,R,R,WSH,BOS,B,,,0,1,2025,0.26,0.21,-1.32,4.9,,,660688,0,8,Bot,,,,,,,0.6029331119889895,-125.5730359,2.1484343103205394,2.6436646300008824,26.06922640513634,-30.62551236,3.25,1.42,,,,86.3,1922,6.4,777245,665966,647351,666152,691785,596115,681987,678882,677800,54.14,,,,,,,,72,2,Slider,1,11,1,11,11,1,1,11,Standard,Standard,138,0,0.034,,,,-0.034,,-10,-10,0.001018494,0.001018494,30,25,31,26,3,2,6,1,5,1,2.86,-0.26,-0.26,52.5,,,,,
FF,2025-07-04,94.8,-1.65,5.84,"Cecconi, Slade",656716,677944,field_out,hit_into_play,,,,,7,"Zach McKinstry grounds out, second baseman Angel Martínez to first baseman Carlos Santana.",R,L,R,CLE,DET,X,4,ground_ball,1,2,2025,-0.58,1.26,-0.4,1.73,,,,0,6,Top,146.26,152.76,,,,,4.558700974324715,-137.8553849,-7.90631855,-8.394426791,29.177801353341838,-14.59394637,3.37,1.55,56,104.2,2,95,2347,6.4,777249,666310,467793,682657,608070,682177,680757,666134,671286,54.15,0.583,0.57,0,1,0,0,4,46,6,4-Seam Fastball,1,2,2,1,2,1,2,1,Strategic,Standard,224,0.017,-0.189,69.7,7.2,0.69,0.189,104.2,-1,1,0.34038840626183425,0.6596115937381657,26,30,26,30,3,2,6,1,5,1,1.27,0.58,-0.58,42,5.795172185322419,5.670227057326619,39.498007730020184,40.31671417238684,24.479313477273344
FF,2025-07-04,94.7,-1.86,5.7,"Cecconi, Slade",656716,677944,,foul,,,,,1,Foul,R,L,R,CLE,DET,S,,,1,2,2025,-0.93,1.13,-0.63,2.95,,,,0,6,Top,,,,,,,5.311403121153879,-137.7334049,-4.035472014,-13.00538297,31.021074639771467,-17.05511597,3.37,1.55,226,77.6,51,95,2371,6.5,777249,666310,467793,682657,608070,682177,680757,666134,671286,53.96,,,,,,,,46,5,4-Seam Fastball,1,2,2,1,2,1,2,1,Strategic,Standard,225,-0.007,0,62,6.3,,0,88,-1,1,0.34038840626183425,0.6596115937381657,26,30,26,30,3,2,6,1,5,1,1.41,0.93,-0.93,36.2,-2.42759713,14.532548939496918,30.20482221006043,42.82293466184074,16.362370867208508
FF,2025-07-04,98.8,-1.39,6.06,"Alcantara, Sandy",641343,645261,,foul,,,,,2,Foul,R,L,R,MIA,MIL,S,,,3,2,2025,-1.13,1.16,0.25,3.05,,,,2,6,Top,,,,,,,7.068910929119146,-143.513848,-5.359947907,-17.31369989,37.58860592606929,-15.12278132,3.58,1.64,198,75.5,59,97.7,2380,6.1,777254,663743,676572,669364,681393,672640,669065,667472,660821,54.42,,,,,,,,50,7,4-Seam Fastball,5,5,5,5,5,5,5,5,Infield shade,Standard,232,-0.001,0,77,7.1,,0,88,0,0,0.5586982853705253,0.44130171462947465,29,29,30,30,3,2,6,2,5,1,1.21,1.13,-1.13,32.8,11.207402463493262,-1.827156415,31.034904962988612,31.337813632979138,25.674781127100943
CU,2025-07-04,76.8,-2.7,6.74,"Mikolas, Miles",663538,571945,,foul,,,,,9,Foul,R,R,R,CHC,STL,S,,,0,1,2025,0.65,-1.11,0.74,1.47,,,,0,6,Bot,,,,,,,6.113931782671324,-111.781746,-2.135628082,4.258402450958111,20.82542810260124,-41.30849494,3.39,1.57,1,61.8,-53,76.5,2591,6.2,777246,686780,575929,680977,571448,691026,663457,687363,676475,54.34,,,,,,,,46,2,Curveball,8,1,8,1,1,8,8,1,Standard,Standard,33,0.001,-0.055,67.5,7.4,,0.055,88,7,7,0.9929242220552705,0.9929242220552705,36,28,37,28,3,2,6,1,6,1,4.99,-0.65,-0.65,47,4.463588873254298,-2.28029949,33.354855066108684,45.09530101651705,31.89822542
SL,2025-07-04,86.5,1.95,5.64,"Bubic, Kris",672695,663460,single,hit_into_play,,,,,8,Geraldo Perdomo singles on a line drive to right fielder Jac Caglianone.,R,R,L,AZ,KC,X,9,line_drive,1,1,2025,-0.05,0.15,0.2,2.02,,,,2,7,Bot,174.35,103.85,,,,,-4.108364206,-125.9036626,-2.773045283,0.2760126109597467,24.905272077841623,-30.26099154,3.59,1.61,170,97.6,7,87.4,2471,6.8,777248,666023,686469,663697,672580,677951,592192,670231,695506,53.73,0.6,0.554,0.9,1,1,0,4,64,3,Slider,3,9,3,9,9,3,3,9,Standard,Standard,8,0.001,0.342,71.3,6.6,0.663,-0.342,97.6,-6,-6,0.010124003207165104,0.010124003207165104,27,25,28,26,4,3,5,1,5,1,2.89,-0.05,0.05,38.3,-6.32157225,17.519206215800804,38.31295015,38.131182728320056,23.939564589863544
CH,2025-07-04,85.8,1.1,5.95,"Rodriguez, Eduardo",666023,593958,,ball,,,,,14,Ball,R,R,L,AZ,KC,B,,,1,1,2025,1.33,0.73,1.57,2.29,,,,0,5,Top,,,,,,,-1.571799342,-124.9548126,-3.841801012,14.262535628028196,26.20081715,-23.97177238,3.35,1.61,,,,85.7,1903,6.3,777248,645444,647304,606466,677942,672695,666971,694374,545341,54.25,,,,,,,,43,3,Changeup,2,9,9,2,9,2,9,2,Standard,Standard,127,-0.003,0.055,,,,-0.055,,-7,7,0.021993486,0.9780065144891079,32,30,32,30,3,2,5,1,6,1,2.37,1.33,-1.33,41.4,,,,,
SI,2025-07-04,92.8,-1.63,5.39,"Rea, Colin",571448,607067,,ball,,,,,11,Ball,R,R,R,CHC,STL,B,,,0,0,2025,-1.46,0.27,-1.48,2.87,,,676475,2,7,Top,,,,,,,3.6067227545023948,-135.0798104,-1.197080768,-18.63065694,31.981518187703866,-28.89328088,3.46,1.68,,,,93.2,2047,6.7,777246,608348,683737,663538,807713,621020,664023,691718,663656,53.8,,,,,,,,52,1,Sinker,8,1,1,8,1,8,1,8,Standard,Standard,213,0.001,0.035,,,,-0.035,,7,-7,0.9949524547265104,0.005047545,34,34,35,34,3,2,6,4,6,5,2.4,1.46,1.46,27.7,,,,,
SL,2025-07-04,82.5,-1.65,6.19,"Senzatela, Antonio",695657,622608,strikeout,swinging_strike,,,,,11,Colson Montgomery strikes out swinging.,R,L,R,COL,CWS,S,2,,1,2,2025,0.28,-0.24,-1.11,3.13,,,,1,6,Top,,,,,,,0.6792729134117274,-120.33385,-0.122271561,2.6386545084418698,19.67515348059699,-34.69555798,3.49,1.6,,,,82.7,2571,6,777243,696100,669911,642731,641857,690022,687597,666160,671289,54.55,,0,0,1,0,0,,45,4,Slider,2,3,3,2,3,2,3,2,Standard,Standard,82,0.01,-0.18,75.4,6.8,,0.18,,-1,1,0.36496659562553063,0.6350334043744694,30,23,30,23,3,2,6,,5,1,3.53,-0.28,0.28,44.9,0.714197657,18.70078475411583,23.539796994241343,49.79695696,14.904230570577015
FF,2025-07-04,91.8,1.45,6.05,"Lauer, Eric",621493,641778,single,hit_into_play,,,,,8,Taylor Ward singles on a sharp line drive to left fielder Davis Schneider. Mike Trout to 2nd.,R,R,L,TOR,LAA,X,7,line_drive,1,1,2025,1.01,1.17,-0.26,2.13,,,545361,0,7,Top,57.25,94.16,,,,,-6.502700276,-133.3402723,-6.520555823,13.497183684213093,30.666970795875436,-17.03310105,3.41,1.61,344,106.2,19,91.3,2188,6.3,777242,623168,695238,677870,676391,666182,676914,664770,680718,54.23,0.566,0.733,0.9,1,1,0,6,45,3,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,141,-0.059,0.478,73,7.3,1.223,-0.478,106.2,3,-3,0.8494911247199737,0.15050887528002632,30,31,30,32,3,2,5,1,5,1,1.56,1.01,-1.01,39.3,11.55702752232528,-4.417152351,34.325778819909445,29.737413993900045,37.36494987285444
SL,2025-07-04,84.1,-1.71,6.36,"Giolito, Lucas",696285,608337,,called_strike,,,,,3,Called Strike,R,R,R,WSH,BOS,S,,,0,0,2025,0.23,0.16,0.4,2.78,,,660688,0,8,Bot,,,,,,,4.457270310383755,-122.5971309,-2.382610672,1.6955702055668653,19.174616937963652,-30.35924197,3.29,1.28,,,,85.4,2023,6.6,777245,665966,647351,666152,691785,596115,681987,678882,677800,53.95,,,,,,,,72,1,Slider,1,11,1,11,11,1,1,11,Standard,Standard,105,0,-0.043,,,,0.043,,-10,-10,0.001018494,0.001018494,30,25,31,26,3,2,6,1,5,1,3,-0.23,-0.23,52.7,,,,,
FF,2025-07-04,94,-2.62,5.49,"Morton, Charlie",686948,450203,home_run,hit_into_play,,,,,1,Drake Baldwin homers (10) on a fly ball to right field. Jurickson Profar scores.,R,L,R,ATL,BAL,X,,fly_ball,2,2,2025,-0.97,0.89,-0.49,3.03,,,595777,1,6,Bot,224.92,67.53,,,,,7.647767592322336,-136.6971361,-2.633037671,-13.88258166,30.068529688669614,-20.59114806,3.4,1.56,405,107.4,26,93.9,2275,6.3,777252,596142,656811,702616,676059,683002,681297,656775,657656,54.24,0.931,1.873,2,1,0,3,6,49,5,4-Seam Fastball,0,3,0,3,3,2,2,3,Infield shade,Standard,240,0.18,1.498,79.3,7.2,3.65,-1.498,107.4,-3,-3,0.166591471,0.166591471,41,24,42,24,3,2,10,3,6,1,1.69,0.97,-0.97,22.4,24.38051218406457,-2.531580956,25.942080656426505,38.878959152469875,35.18290134686372
