"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"SL","2025-07-04","85.6","-1.63","6.45","Giolito, Lucas",682928,608337,,"called_strike",,,,,1,"Called Strike","R","L","R","WSH","BOS","S",,,0,0,2025,"0.31","0.39","-0.43","3.16",,,660688,1,8,"Bot",,,,,,,2.202581370198727,-124.7821807379953,-2.4043831644752873,2.916091685879729,20.71793902397368,-27.803387446863727,"3.47","1.41",,,,"86.1",1872,"6.1",777245,665966,647351,666152,691785,596115,681987,678882,677800,"54.39",,,,,,,,73,1,"Slider",1,11,1,11,11,1,1,11,"Infield shade","Strategic",199,"0.001","-0.04",,,,"0.04",,-10,-10,0.00040706259767940274,0.00040706259767940274,30,24,31,25,4,3,6,1,5,1,"2.66","-0.31","0.31","50.9",,,,,
"FF","2025-07-04","94.1","-1.66","5.84","Cecconi, Slade",663837,677944,,"foul",,,,,8,"Foul","R","R","R","CLE","DET","S",,,0,1,2025,"-0.88","1.16","-0.02","2.1",,,,1,6,"Top",,,,,,,6.220399804044965,-136.91731723188514,-6.645451239128254,-12.338415072734264,27.40420404157104,-16.247357494090025,"3.45","1.68",213,"79.6",55,"94.7",2352,"6.5",777249,666310,467793,682657,608070,682177,680757,666134,671286,"54.05",,,,,,,,47,2,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard",218,"-0.008","-0.052","70.8","7.3",,"0.052","88.0",-1,1,0.36496659562553063,0.6350334043744694,26,28,26,29,3,2,6,2,5,1,"1.39","0.88","0.88","38.4",2.0591392515742015,4.489175092536625,38.939660494769456,33.961661670119966,26.21808313142986
"FF","2025-07-04","93.3","2.09","5.65","Bubic, Kris",666971,663460,,"foul",,,,,6,"Foul","R","R","L","AZ","KC","S",,,0,2,2025,"0.32","1.4","0.42","2.97",,,672695,2,7,"Bot",,,,,,,-5.018989179706905,-135.73495359712697,-4.231086147376073,5.060041979484459,30.26685926893269,-14.15835404740939,"3.71","1.74",218,"75.7",33,"93.9",2525,"6.7",777248,666023,686469,663697,672580,677951,592192,670231,695506,"53.81",,,,,,,,65,3,"4-Seam Fastball",3,9,3,9,9,3,3,9,"Standard","Standard",153,"-0.002","0","61.7","6.1",,"0","88.0",-6,-6,0.01272105518885056,0.01272105518885056,27,31,28,32,4,3,5,1,5,1,"1.22","0.32","-0.32","35.7",-9.570704324925016,27.603866814853177,37.263383122940226,38.756336320306346,11.500152621598403
"CU","2025-07-04","82.4","-2.6","5.42","Morton, Charlie",645277,450203,"hit_by_pitch","hit_by_pitch",,,,,14,"Ozzie Albies hit by pitch.","R","L","R","ATL","BAL","B",,,0,2,2025,"1.06","-0.79","1.45","0.68",,,,1,6,"Bot",,,,,,,7.13370014504423,-119.89290356995099,-2.7000279434441783,8.744587851719116,24.116304323147727,-39.43317322084635,"3.25","1.53",,,,"82.2",3220,"6.3",777252,596142,656811,702616,676059,683002,681297,656775,657656,"54.24",,0.722289,"0.7",1,0,0,,50,3,"Curveball",2,3,2,3,3,2,2,3,"Infield shade","Standard",57,"0.036","0.509",,,,"-0.509",,-1,-1,0.3564439820372856,0.3564439820372856,41,28,42,28,3,2,10,1,6,1,"4.16","-1.06","1.06","25.8",,,,,
"SI","2025-07-04","93","-2.88","6.62","Mikolas, Miles",663538,571945,"field_out","hit_into_play",,,,,4,"Nico Hoerner grounds out, third baseman Nolan Arenado to first baseman Willson Contreras.","R","R","R","CHC","STL","X",5,"ground_ball",1,2,2025,"-1.41","0.91","-0.82","2.52",,,,0,6,"Bot",93.04,168.34,,,,,8.312474748396134,-134.9359609355821,-6.611667716652811,-19.03957308512152,31.94506145654322,-19.746837167582523,"3.39","1.57",77,"61.9",8,"92.2",2220,"6.2",777246,686780,575929,680977,571448,691026,663457,687363,676475,"54.31",0.18,0.185,"0",1,0,0,2,46,5,"Sinker",8,1,8,1,1,8,8,1,"Standard","Standard",217,"0.001","-0.189","71.0","7.3",0.22,"0.189","88.0",7,7,0.9929242220552705,0.9929242220552705,36,28,37,28,3,2,6,1,6,1,"1.76","1.41","1.41","40.7",11.89518701000941,-9.714692711756662,36.24232867358773,25.192273078200344,27.064870790078064
"SL","2025-07-04","83.5","-1.78","5.79","Strider, Spencer",641933,675911,,"ball",,,,,8,"Ball","R","R","R","ATL","BAL","B",,,0,1,2025,"0.56","0.18","-0.22","1.23",,,,0,7,"Top",,,,,,,2.5260486992470192,-121.62848161559215,-4.548296075170836,5.153923334956481,21.9181105816495,-29.739895608237795,"3.04","1.28",,,,"85",2295,"7",777252,686948,621566,645277,663586,669397,595777,671739,660670,"53.47",,,,,,,,52,2,"Slider",2,3,3,2,3,2,3,2,"Standard","Standard",158,"-0.008","0.031",,,,"-0.031",,-1,1,0.30779313671502634,0.6922068632849736,26,30,27,30,3,2,5,50,6,1,"3.06","-0.56","-0.56","40.1",,,,,
"CH","2025-07-04","86.1","-3.05","6.4","Mikolas, Miles",663538,571945,,"foul",,,,,13,"Foul","R","R","R","CHC","STL","S",,,1,2,2025,"-1.15","0.52","-0.94","1.92",,,,0,6,"Bot",,,,,,,7.3338831784826155,-125.1691238390888,-5.4777559685967,-13.524717821736914,24.62299050919813,-25.735941774102475,"3.39","1.57",6,"87.6",-16,"86.1",1668,"6.3",777246,686780,575929,680977,571448,691026,663457,687363,676475,"54.25",,,,,,,,46,4,"Changeup",8,1,8,1,1,8,8,1,"Standard","Standard",222,"0.001","0","73.8","8.1",,"0","88.0",7,7,0.9929242220552705,0.9929242220552705,36,28,37,28,3,2,6,1,6,1,"2.55","1.15","1.15","39.2",17.774496467979375,-20.285307306626642,43.446099337786784,24.78642928599571,32.786736589551985
"SL","2025-07-04","86.3","-1.6","5.55","Rea, Colin",571448,607067,,"swinging_strike",,,,,14,"Swinging Strike","R","R","R","CHC","STL","S",,,1,1,2025,"0.16","-0.1","1.37","1.99",,,676475,2,7,"Top",,,,,,,6.778778648478416,-125.49604062185877,-2.0211948845388297,0.31374751697347913,26.103490806482366,-33.02123423055269,"3.46","1.67",,,,"86.7",2193,"6.7",777246,608348,683737,663538,807713,621020,664023,691718,663656,"53.83",,,,,,,,52,3,"Slider",8,1,1,8,1,8,1,8,"Standard","Standard",96,"0.001","-0.073","36.0","7.1",,"0.073",,7,-7,0.9949524547265104,0.0050475452734896065,34,34,35,34,3,2,6,4,6,5,"3.17","-0.16","-0.16","31.9",-0.8599784395601199,33.15958854186486,27.709186389452977,57.56885568857254,5.131527719802796
"CH","2025-07-04","87.5","2.08","5.68","Bubic, Kris",666971,663460,,"swinging_strike",,,,,13,"Swinging Strike","R","R","L","AZ","KC","S",,,0,1,2025,"0.95","0.03","-0.38","1.05",,,672695,2,7,"Bot",,,,,,,-7.956496038789646,-127.22147616998829,-5.147924955186885,11.93030914182444,24.892412522809387,-30.95228190182953,"3.71","1.74",,,,"88.1",1708,"6.6",777248,666023,686469,663697,672580,677951,592192,670231,695506,"53.89",,,,,,,,65,2,"Changeup",3,9,3,9,9,3,3,9,"Standard","Standard",112,"-0.002","-0.055","73.2","8.4",,"0.055",,-6,-6,0.01272105518885056,0.01272105518885056,27,31,28,32,4,3,5,1,5,1,"2.94","0.95","-0.95","36.8",23.56097253866557,-23.36165682655479,46.94709553705322,29.640276635787874,43.31800117315677
"CH","2025-07-04","91.3","-1.45","5.99","Alcantara, Sandy",641343,645261,"field_out","hit_into_play",,,,,13,"Jake Bauers grounds out softly, pitcher Sandy Alcantara to first baseman Eric Wagaman.","R","L","R","MIA","MIL","X",1,"ground_ball",3,2,2025,"-1.34","0.2","-1.13","2.32",,,,2,6,"Top",140.76,186.81,,,,,3.670228524401782,-132.80849372376548,-3.7466900522784687,-16.650978599176078,30.007279485281586,-29.13938784833811,"3.58","1.64",2,"55.1",-53,"91",1726,"6.2",777254,663743,676572,669364,681393,672640,669065,667472,660821,"54.27",0.286,0.274,"0",1,0,0,1,50,9,"Changeup",5,5,5,5,5,5,5,5,"Infield shade","Standard",240,"0.015","-0.328","74.8","8.0",0.308,"0.328","88.0",0,0,0.5586982853705253,0.44130171462947465,29,29,30,30,3,2,6,2,5,1,"2.54","1.34","-1.34","34.4",11.35787464385258,0.9637664182020763,29.264630923997316,48.74734891431969,26.54230682294272
"SI","2025-07-04","92.7","-1.7","5.61","Cecconi, Slade",663837,677944,,"called_strike",,,,,9,"Called Strike","R","R","R","CLE","DET","S",,,0,0,2025,"-1.34","0.6","0.55","1.74",,,,1,6,"Top",,,,,,,8.760512917760646,-134.73231345442613,-5.508710611853868,-18.091716936600896,25.97135098031319,-23.905921510098047,"3.54","1.67",,,,"94.2",2234,"7",777249,666310,467793,682657,608070,682177,680757,666134,671286,"53.55",,,,,,,,47,1,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",230,"-0.008","-0.039",,,,"0.039",,-1,1,0.36496659562553063,0.6350334043744694,26,28,26,29,3,2,6,2,5,1,"2.04","1.34","1.34","37.6",,,,,
"CU","2025-07-04","83.1","-2.68","5.43","Morton, Charlie",645277,450203,,"swinging_strike",,,,,14,"Swinging Strike","R","L","R","ATL","BAL","S",,,0,1,2025,"1.24","-1.05","0.72","0.88",,,,1,6,"Bot",,,,,,,5.350822922657755,-120.84653822908727,-1.8068526924867077,10.907561095910705,25.960575476807346,-42.233580378750865,"3.25","1.53",,,,"82.7",3229,"6.3",777252,596142,656811,702616,676059,683002,681297,656775,657656,"54.19",,,,,,,,50,2,"Curveball",2,3,2,3,3,2,2,3,"Standard","Standard",56,"-0.009","-0.052","73.8","7.9",,"0.052",,-1,-1,0.3564439820372856,0.3564439820372856,41,28,42,28,3,2,10,1,6,1,"4.38","-1.24","1.24","19.6",17.517151618115317,-21.87974413137592,41.92987348457447,22.92995776244341,47.888368712392726
"FF","2025-07-04","93.9","-1.5","6.4","Giolito, Lucas",696285,608337,"field_out","hit_into_play",,,,,1,"Jacob Young lines out to right fielder Wilyer Abreu.","R","R","R","WSH","BOS","X",9,"line_drive",1,1,2025,"-0.3","1.42","-0.52","3.04",,,660688,0,8,"Bot",191.92,104.29,,,,,3.2361821166061375,-136.73549235295155,-6.202628621687438,-4.4850260806995506,28.3490452665588,-13.170519160718204,"3.24","1.47",287,"94.5",17,"94.8",2172,"6.7",777245,665966,647351,666152,691785,596115,681987,678882,677800,"53.84",0.594,0.586,"0",1,0,0,4,72,3,"4-Seam Fastball",1,11,1,11,11,1,1,11,"Standard","Standard",201,"0","-0.234","64.1","5.7",0.779,"0.234","94.5",-10,-10,0.0010184943627066269,0.0010184943627066269,30,25,31,26,3,2,6,1,5,1,"1.15","0.3","0.3","55.2",-1.1309312725196392,20.291628178902084,28.062255750640034,35.205822014125395,18.541974035016143
"FF","2025-07-04","91","1.25","5.78","Rodriguez, Eduardo",666023,593958,,"foul",,,,,11,"Foul","R","R","L","AZ","KC","S",,,2,2,2025,"0.67","1.11","-0.76","3.53",,,,0,5,"Top",,,,,,,-6.482563293724773,-132.51422159438368,-2.1784809651753085,9.219741182849303,26.100939345735025,-18.816997274871753,"3.26","1.5",199,"65.1",33,"91.4",2311,"6.3",777248,645444,647304,606466,677942,672695,666971,694374,545341,"54.19",,,,,,,,43,5,"4-Seam Fastball",2,9,9,2,9,2,9,2,"Standard","Standard",147,"-0.003","0","61.7","5.7",,"0","88.0",-7,7,0.02199348551089205,0.9780065144891079,32,30,32,30,3,2,5,1,6,1,"1.62","0.67","-0.67","35.1",-0.12668910369428593,14.80934998081982,32.80133776901171,25.840610785637683,18.91239403755123
"CU","2025-07-04","82.4","-1.23","5.69","Houser, Adrian",696100,605288,"strikeout","swinging_strike",,,,,14,"Hunter Goodman strikes out swinging.","R","R","R","COL","CWS","S",2,,1,2,2025,"0.6","-0.67","1.69","0.69",,,,2,8,"Bot",,,,,,,5.517516883864162,-119.92921384434149,-3.5887251552743398,4.814246114529096,21.21914141852758,-38.281100846532816,"3.43","1.61",,,,"83.4",1903,"6.8",777243,700337,678246,805367,668942,695657,572191,681460,643565,"53.74",,0,"0",1,0,0,,64,6,"Curveball",2,3,2,3,3,2,2,3,"Standard","Standard",26,"-0.039","-0.182",,,,"0.182",,-1,-1,0.19719036967298942,0.19719036967298942,32,25,32,26,4,3,6,2,5,1,"4.01","-0.6","-0.6","39.6",,,,,
"FF","2025-07-04","91.8","1.22","5.8","Rodriguez, Eduardo",666023,593958,,"foul",,,,,4,"Foul","R","R","L","AZ","KC","S",,,2,1,2025,"0.67","1.25","-0.72","2.52",,,,0,5,"Top",,,,,,,-6.325300544287009,-133.46874526785783,-5.142655372201223,9.340186615145111,28.131410903567293,-16.282701209006408,"3.26","1.5",166,"67.6",61,"91.6",2355,"6.1",777248,645444,647304,606466,677942,672695,666971,694374,545341,"54.35",,,,,,,,43,4,"4-Seam Fastball",2,9,9,2,9,2,9,2,"Standard","Standard",148,"-0.003","-0.073","67.6","7.2",,"0.073","88.0",-7,7,0.02199348551089205,0.9780065144891079,32,30,32,30,3,2,5,1,6,1,"1.45","0.67","-0.67","36.6",9.088154652443626,-9.957732933897901,37.90117952440023,25.857184719232443,29.22385980697788
"CH","2025-07-04","84.8","-1.52","5.52","Houser, Adrian",696100,605288,,"foul",,,,,11,"Foul","R","R","R","COL","CWS","S",,,1,2,2025,"-0.9","0.61","-1.42","2.94",,,,2,8,"Bot",,,,,,,2.0378116414659067,-123.65601316504836,-1.0199198498616489,-9.658707390556915,20.893414312892716,-25.888640425556734,"3.43","1.61",194,"68.7",57,"86.4",1453,"6.9",777243,700337,678246,805367,668942,695657,572191,681460,643565,"53.61",,,,,,,,64,5,"Changeup",2,3,2,3,3,2,2,3,"Standard","Standard",243,"-0.008","0","72.0","6.4",,"0","88.0",-1,-1,0.19719036967298942,0.19719036967298942,32,25,32,26,4,3,6,2,5,1,"2.51","0.9","0.9","37.0",14.079423876563553,-21.118471280325267,25.906332595706186,20.859811816168868,40.21271822263751
"SI","2025-07-04","97.7","-1.38","5.93","Alcantara, Sandy",641343,645261,,"foul",,,,,9,"Foul","R","L","R","MIA","MIL","S",,,3,2,2025,"-1.3","0.59","0.61","2.24",,,,2,6,"Top",,,,,,,8.338820598998414,-141.9489918250686,-5.719253082413483,-19.527010221008283,35.351824501993335,-23.075656649363253,"3.58","1.64",3,"80.6",-32,"97",2245,"6.2",777254,663743,676572,669364,681393,672640,669065,667472,660821,"54.3",,,,,,,,50,8,"Sinker",5,5,5,5,5,5,5,5,"Infield shade","Standard",231,"-0.001","0","78.6","7.1",,"0","88.0",0,0,0.5586982853705253,0.44130171462947465,29,29,30,30,3,2,6,2,5,1,"1.83","1.3","-1.3","30.7",2.314677123165306,0.6220516910639416,39.37024134330506,26.811137180268727,22.146271228470404
"ST","2025-07-04","83.4","2.08","5.62","Bubic, Kris",666971,663460,,"swinging_strike",,,,,8,"Swinging Strike","R","R","L","AZ","KC","S",,,0,0,2025,"-1.24","-0.47","-0.26","1.73",,,672695,2,7,"Bot",,,,,,,-2.935686185672192,-121.39655991046052,-1.4973572434296878,-11.52175850963649,26.2802952417067,-36.69800033269507,"3.71","1.74",,,,"83.3",2812,"6.5",777248,666023,686469,663697,672580,677951,592192,670231,695506,"54.04",,,,,,,,65,1,"Sweeper",3,9,3,9,9,3,3,9,"Standard","Standard",327,"-0.002","-0.042","74.3","8.8",,"0.042",,-6,-6,0.01272105518885056,0.01272105518885056,27,31,28,32,4,3,5,1,5,1,"3.77","-1.24","1.24","35.6",24.85509597143744,-40.548465026298246,38.30964806321453,32.321666487905865,52.14424030745603
"FF","2025-07-04","92.3","-3.13","6.51","Mikolas, Miles",663538,571945,,"ball",,,,,11,"Ball","R","R","R","CHC","STL","B",,,0,2,2025,"-0.51","0.97","-0.02","4.25",,,,0,6,"Bot",,,,,,,8.956072069232045,-134.27459582352645,-2.087381565077435,-7.902239760771841,25.932651184772944,-20.16291617836692,"3.39","1.53",,,,"92.3",2292,"6.1",777246,686780,575929,680977,571448,691026,663457,687363,676475,"54.43",,,,,,,,46,3,"4-Seam Fastball",8,1,8,1,1,8,8,1,"Standard","Standard",227,"0.001","0.024",,,,"-0.024",,7,7,0.9929242220552705,0.9929242220552705,36,28,37,28,3,2,6,1,6,1,"1.69","0.51","0.51","35.9",,,,,
"SL","2025-07-04","85.4","-1.64","5.51","Rea, Colin",571448,607067,,"foul",,,,,9,"Foul","R","R","R","CHC","STL","S",,,1,0,2025,"0.26","-0.11","0.63","1.95",,,676475,2,7,"Top",,,,,,,4.844978318685734,-124.27313421118954,-1.8256019573224722,1.6140275228074215,26.83747604409039,-33.11977221880051,"3.46","1.67",3,"82.6",-34,"85.7",2214,"6.6",777246,608348,683737,663538,807713,621020,664023,691718,663656,"53.85",,,,,,,,52,2,"Slider",8,1,1,8,1,8,1,8,"Standard","Standard",93,"0.001","-0.05","73.8","8.6",,"0.05","88.0",7,-7,0.9949524547265104,0.0050475452734896065,34,34,35,34,3,2,6,4,6,5,"3.25","-0.26","-0.26","36.1",11.014750935648152,-4.60642117181569,34.537446371125085,46.586813219587654,33.85882435189213
"FF","2025-07-04","95","-1.53","6.15","Senzatela, Antonio",572191,622608,"hit_by_pitch","hit_by_pitch",,,,,11,"Michael A. Taylor hit by pitch.","R","R","R","COL","CWS","B",,,0,0,2025,"-0.57","1.18","-2.05","3.82",,,,2,6,"Top",,,,,,,-0.06027431428645269,-138.5357770545103,-3.190332226026765,-7.461107531493683,26.544684668282816,-16.40483914794718,"3.57","1.66",,,,"95.7",2289,"6.2",777243,696100,669911,642731,641857,690022,687597,666160,671289,"54.25",,0.722289,"0.7",1,0,0,,46,1,"4-Seam Fastball",2,3,3,2,3,2,3,2,"Standard","Standard",212,"-0.023","0.327",,,,"-0.327",,-1,1,0.38353327141153,0.61646672858847,30,34,30,34,3,2,6,2,5,1,"1.31","0.57","0.57","46.9",,,,,
"CU","2025-07-04","82.8","-2.78","5.31","Morton, Charlie",645277,450203,,"swinging_strike",,,,,9,"Swinging Strike","R","L","R","ATL","BAL","S",,,0,0,2025,"1.1","-0.95","0.78","1.62",,,,1,6,"Bot",,,,,,,5.981941277716526,-120.4264129129467,-0.020652523733383665,9.481695930833972,24.688852268849374,-41.61656872333414,"3.25","1.53",,,,"82.8",3137,"6.4",777252,596142,656811,702616,676059,683002,681297,656775,657656,"54.09",,,,,,,,50,1,"Curveball",2,3,2,3,3,2,2,3,"Standard","Standard",56,"-0.009","-0.039","32.5","5.6",,"0.039",,-1,-1,0.3564439820372856,0.3564439820372856,41,28,42,28,3,2,10,1,6,1,"4.29","-1.1","1.1","20.0",-18.540134058869153,20.197227982137523,41.34869282398993,19.61613175972397,19.832628805710517
"SL","2025-07-04","83.6","-1.76","5.77","Strider, Spencer",641933,675911,,"swinging_strike",,,,,14,"Swinging Strike","R","R","R","ATL","BAL","S",,,0,0,2025,"0.54","0.35","0.91","1.35",,,,0,7,"Top",,,,,,,5.189494078761166,-121.67442086669986,-4.545476673519384,4.4195540985610355,22.004324935541565,-28.050927621480202,"3.13","1.36",,,,"85",2364,"7",777252,686948,621566,645277,663586,669397,595777,671739,660670,"53.47",,,,,,,,52,1,"Slider",2,3,3,2,3,2,3,2,"Standard","Standard",162,"-0.008","-0.039","67.2","8.4",,"0.039",,-1,1,0.30779313671502634,0.6922068632849736,26,30,27,30,3,2,5,50,6,1,"2.89","-0.54","-0.54","39.1",31.421605381337503,-30.595542293138582,37.45584216465483,43.82901809801106,48.097486958720836
"SL","2025-07-04","86.2","-1.8","6.45","Giolito, Lucas",696285,608337,,"ball",,,,,11,"Ball","R","R","R","WSH","BOS","B",,,0,1,2025,"0.26","0.21","-1.32","4.9",,,660688,0,8,"Bot",,,,,,,0.6029331119889895,-125.57303590140044,2.1484343103205394,2.6436646300008824,26.06922640513634,-30.62551236032718,"3.25","1.42",,,,"86.3",1922,"6.4",777245,665966,647351,666152,691785,596115,681987,678882,677800,"54.14",,,,,,,,72,2,"Slider",1,11,1,11,11,1,1,11,"Standard","Standard",138,"0","0.034",,,,"-0.034",,-10,-10,0.0010184943627066269,0.0010184943627066269,30,25,31,26,3,2,6,1,5,1,"2.86","-0.26","-0.26","52.5",,,,,
"FF","2025-07-04","94.8","-1.65","5.84","Cecconi, Slade",656716,677944,"field_out","hit_into_play",,,,,7,"Zach McKinstry grounds out, second baseman Angel Martínez to first baseman Carlos Santana.","R","L","R","CLE","DET","X",4,"ground_ball",1,2,2025,"-0.58","1.26","-0.4","1.73",,,,0,6,"Top",146.26,152.76,,,,,4.558700974324715,-137.85538488757845,-7.906318549995455,-8.394426791195444,29.177801353341838,-14.593946366108089,"3.37","1.55",56,"104.2",2,"95",2347,"6.4",777249,666310,467793,682657,608070,682177,680757,666134,671286,"54.15",0.583,0.57,"0",1,0,0,4,46,6,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Strategic","Standard",224,"0.017","-0.189","69.7","7.2",0.69,"0.189","104.2",-1,1,0.34038840626183425,0.6596115937381657,26,30,26,30,3,2,6,1,5,1,"1.27","0.58","-0.58","42.0",5.795172185322419,5.670227057326619,39.498007730020184,40.31671417238684,24.479313477273344
"FF","2025-07-04","94.7","-1.86","5.7","Cecconi, Slade",656716,677944,,"foul",,,,,1,"Foul","R","L","R","CLE","DET","S",,,1,2,2025,"-0.93","1.13","-0.63","2.95",,,,0,6,"Top",,,,,,,5.311403121153879,-137.73340487363106,-4.035472013804328,-13.005382974368231,31.021074639771467,-17.05511596900257,"3.37","1.55",226,"77.6",51,"95",2371,"6.5",777249,666310,467793,682657,608070,682177,680757,666134,671286,"53.96",,,,,,,,46,5,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Strategic","Standard",225,"-0.007","0","62.0","6.3",,"0","88.0",-1,1,0.34038840626183425,0.6596115937381657,26,30,26,30,3,2,6,1,5,1,"1.41","0.93","-0.93","36.2",-2.4275971297049876,14.532548939496918,30.20482221006043,42.82293466184074,16.362370867208508
"FF","2025-07-04","98.8","-1.39","6.06","Alcantara, Sandy",641343,645261,,"foul",,,,,2,"Foul","R","L","R","MIA","MIL","S",,,3,2,2025,"-1.13","1.16","0.25","3.05",,,,2,6,"Top",,,,,,,7.068910929119146,-143.51384797744538,-5.359947906739289,-17.313699885726596,37.58860592606929,-15.12278132488174,"3.58","1.64",198,"75.5",59,"97.7",2380,"6.1",777254,663743,676572,669364,681393,672640,669065,667472,660821,"54.42",,,,,,,,50,7,"4-Seam Fastball",5,5,5,5,5,5,5,5,"Infield shade","Standard",232,"-0.001","0","77.0","7.1",,"0","88.0",0,0,0.5586982853705253,0.44130171462947465,29,29,30,30,3,2,6,2,5,1,"1.21","1.13","-1.13","32.8",11.207402463493262,-1.8271564148057946,31.034904962988612,31.337813632979138,25.674781127100943
"CU","2025-07-04","76.8","-2.7","6.74","Mikolas, Miles",663538,571945,,"foul",,,,,9,"Foul","R","R","R","CHC","STL","S",,,0,1,2025,"0.65","-1.11","0.74","1.47",,,,0,6,"Bot",,,,,,,6.113931782671324,-111.78174600607544,-2.1356280815923783,4.258402450958111,20.82542810260124,-41.3084949411088,"3.39","1.57",1,"61.8",-53,"76.5",2591,"6.2",777246,686780,575929,680977,571448,691026,663457,687363,676475,"54.34",,,,,,,,46,2,"Curveball",8,1,8,1,1,8,8,1,"Standard","Standard",33,"0.001","-0.055","67.5","7.4",,"0.055","88.0",7,7,0.9929242220552705,0.9929242220552705,36,28,37,28,3,2,6,1,6,1,"4.99","-0.65","-0.65","47.0",4.463588873254298,-2.28029949004516,33.354855066108684,45.09530101651705,31.8982254162794
